EAN,SKU,Produkt,Variant,Storlek,Centra Antal,Centra COG (SEK),Centra Enhetskostnad,ES Antal,ES FIFO-värde (SEK),ES Snittkostnad,ES Källa,Antal Diff,Värde Diff (SEK),Värde Diff %,Möjlig Orsak
7340119355121,BAS5,"Varg Headband","Grey with orange",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373330,AW314-U,"U Helags Mittens","Off white with Winter Green",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373347,AW314-U,"U Helags Mittens","Off white with Winter Green",M/L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355145,BAS7,"U Varg Wrist Gaiters","Grey with rust orange",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397787,AW418,"U Vargön Wool Mittens","Dark Anthracite",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397794,AW418,"U Vargön Wool Mittens","Dark Anthracite",M/L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361610,AW418,"U Vargön Wool Mittens","Dark Chocolate Brown",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391785,VX0337,"U Åhus Neck Gaiter","Lavender",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391778,VX0337,"U Åhus Neck Gaiter","Oyester White",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001044,VX0373,"Kids Vargön Beanie","Dark Chocolate Brown",0-12m,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001051,VX0373,"Kids Vargön Beanie","Dark Chocolate Brown",12-24m,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001082,VX0373,"Kids Vargön Beanie","Drift Wood Beige",0-12m,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001099,VX0373,"Kids Vargön Beanie","Drift Wood Beige",12-24m,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001068,VX0373,"Kids Vargön Beanie","Off White",0-12m,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001075,VX0373,"Kids Vargön Beanie","Off White",12-24m,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001518,VA0359,"M Blidö Tee","Slate Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001525,VA0359,"M Blidö Tee","Slate Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001532,VA0359,"M Blidö Tee","Slate Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001549,VA0359,"M Blidö Tee","Slate Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001556,VA0359,"M Blidö Tee","Slate Green",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001464,VA0359,"M Blidö Tee","White",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001471,VA0359,"M Blidö Tee","White",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001488,VA0359,"M Blidö Tee","White",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001495,VA0359,"M Blidö Tee","White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001501,VA0359,"M Blidö Tee","White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396636,VA0369,"M Brännö Flannel Shirt","Natural Granite",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396643,VA0369,"M Brännö Flannel Shirt","Natural Granite",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396650,VA0369,"M Brännö Flannel Shirt","Natural Granite",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396667,VA0369,"M Brännö Flannel Shirt","Natural Granite",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396674,VA0369,"M Brännö Flannel Shirt","Natural Granite",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396582,VA0369,"M Brännö Flannel Shirt","Stormy Sea Blue",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396599,VA0369,"M Brännö Flannel Shirt","Stormy Sea Blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396605,VA0369,"M Brännö Flannel Shirt","Stormy Sea Blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396612,VA0369,"M Brännö Flannel Shirt","Stormy Sea Blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396629,VA0369,"M Brännö Flannel Shirt","Stormy Sea Blue",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396827,VA0349,"M Hållö Insulation Jacket","Dull Gold",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396834,VA0349,"M Hållö Insulation Jacket","Dull Gold",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396841,VA0349,"M Hållö Insulation Jacket","Dull Gold",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396858,VA0349,"M Hållö Insulation Jacket","Dull Gold",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396865,VA0349,"M Hållö Insulation Jacket","Dull Gold",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396872,VA0349,"M Hållö Insulation Jacket","Silver Grey",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396889,VA0349,"M Hållö Insulation Jacket","Silver Grey",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396896,VA0349,"M Hållö Insulation Jacket","Silver Grey",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396902,VA0349,"M Hållö Insulation Jacket","Silver Grey",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396919,VA0349,"M Hållö Insulation Jacket","Silver Grey",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397060,VA0347,"M Mora Hybrid Pant 2.0","Carbon Black",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397077,VA0347,"M Mora Hybrid Pant 2.0","Carbon Black",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397084,VA0347,"M Mora Hybrid Pant 2.0","Carbon Black",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397091,VA0347,"M Mora Hybrid Pant 2.0","Carbon Black",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397107,VA0347,"M Mora Hybrid Pant 2.0","Carbon Black",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397169,VA0355,"M Norrvarg Zip Hood","Blueberry",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397176,VA0355,"M Norrvarg Zip Hood","Blueberry",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397183,VA0355,"M Norrvarg Zip Hood","Blueberry",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397190,VA0355,"M Norrvarg Zip Hood","Blueberry",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397206,VA0355,"M Norrvarg Zip Hood","Blueberry",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397114,VA0355,"M Norrvarg Zip Hood","London Fog",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397121,VA0355,"M Norrvarg Zip Hood","London Fog",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397138,VA0355,"M Norrvarg Zip Hood","London Fog",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397145,VA0355,"M Norrvarg Zip Hood","London Fog",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397152,VA0355,"M Norrvarg Zip Hood","London Fog",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397411,VA0344,"M Rista Down Insulation Jacket","Carbon Black",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397428,VA0344,"M Rista Down Insulation Jacket","Carbon Black",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397435,VA0344,"M Rista Down Insulation Jacket","Carbon Black",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397442,VA0344,"M Rista Down Insulation Jacket","Carbon Black",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397459,VA0344,"M Rista Down Insulation Jacket","Carbon Black",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001204,VA0344,"M Rista Down Insulation Jacket","Retro Orange",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001211,VA0344,"M Rista Down Insulation Jacket","Retro Orange",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001228,VA0344,"M Rista Down Insulation Jacket","Retro Orange",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001235,VA0344,"M Rista Down Insulation Jacket","Retro Orange",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001242,VA0344,"M Rista Down Insulation Jacket","Retro Orange",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397367,VA0344,"M Rista Down Insulation Jacket","Shadow Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397374,VA0344,"M Rista Down Insulation Jacket","Shadow Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397381,VA0344,"M Rista Down Insulation Jacket","Shadow Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397398,VA0344,"M Rista Down Insulation Jacket","Shadow Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397404,VA0344,"M Rista Down Insulation Jacket","Shadow Green",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001105,VA0376,"M Vargön Fat Wool Vest 2.0","Dark Anthracite",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001112,VA0376,"M Vargön Fat Wool Vest 2.0","Dark Anthracite",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001129,VA0376,"M Vargön Fat Wool Vest 2.0","Dark Anthracite",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001136,VA0376,"M Vargön Fat Wool Vest 2.0","Dark Anthracite",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001143,VA0376,"M Vargön Fat Wool Vest 2.0","Dark Anthracite",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001150,VA0376,"M Vargön Fat Wool Vest 2.0","Drift Wood Beige",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001167,VA0376,"M Vargön Fat Wool Vest 2.0","Drift Wood Beige",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001174,VA0376,"M Vargön Fat Wool Vest 2.0","Drift Wood Beige",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001181,VA0376,"M Vargön Fat Wool Vest 2.0","Drift Wood Beige",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560001198,VA0376,"M Vargön Fat Wool Vest 2.0","Drift Wood Beige",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397619,VA0363,"M Vaxholm Pant","Blue Graphite",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397626,VA0363,"M Vaxholm Pant","Blue Graphite",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397633,VA0363,"M Vaxholm Pant","Blue Graphite",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397640,VA0363,"M Vaxholm Pant","Blue Graphite",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397657,VA0363,"M Vaxholm Pant","Blue Graphite",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397565,VA0363,"M Vaxholm Pant","Dull Gold",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397572,VA0363,"M Vaxholm Pant","Dull Gold",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397589,VA0363,"M Vaxholm Pant","Dull Gold",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397596,VA0363,"M Vaxholm Pant","Dull Gold",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397602,VA0363,"M Vaxholm Pant","Dull Gold",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397466,VA0341,"M Vålå Parka","Carbon Black",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397473,VA0341,"M Vålå Parka","Carbon Black",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397480,VA0341,"M Vålå Parka","Carbon Black",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397497,VA0341,"M Vålå Parka","Carbon Black",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397503,VA0341,"M Vålå Parka","Carbon Black",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397510,VA0341,"M Vålå Parka","London Fog",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397527,VA0341,"M Vålå Parka","London Fog",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397534,VA0341,"M Vålå Parka","London Fog",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397541,VA0341,"M Vålå Parka","London Fog",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397558,VA0341,"M Vålå Parka","London Fog",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397695,VX0372,"U Orsa Beanie Tube","Carbon Black",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397701,VX0372,"U Orsa Beanie Tube","Laurel Green",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000016,VA0368,"W Asperö Flannel Shirt","Natural Granite",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000023,VA0368,"W Asperö Flannel Shirt","Natural Granite",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000030,VA0368,"W Asperö Flannel Shirt","Natural Granite",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000047,VA0368,"W Asperö Flannel Shirt","Natural Granite",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000054,VA0368,"W Asperö Flannel Shirt","Natural Granite",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000061,VA0368,"W Asperö Flannel Shirt","Natural Granite",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398951,VA0368,"W Asperö Flannel Shirt","Stormy Sea Blue",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398968,VA0368,"W Asperö Flannel Shirt","Stormy Sea Blue",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398975,VA0368,"W Asperö Flannel Shirt","Stormy Sea Blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398982,VA0368,"W Asperö Flannel Shirt","Stormy Sea Blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398999,VA0368,"W Asperö Flannel Shirt","Stormy Sea Blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000009,VA0368,"W Asperö Flannel Shirt","Stormy Sea Blue",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397978,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Ink Blue",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397985,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Ink Blue",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397992,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Ink Blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398005,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Ink Blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398012,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Ink Blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398029,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Ink Blue",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397916,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Java Brown",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397923,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Java Brown",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397930,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Java Brown",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397947,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Java Brown",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397954,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Java Brown",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397961,VA0370,"W Blanktjärn Half Zip Merino Wool Jersey","Java Brown",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396124,VA0358,"W Blidö Tee","London Fog",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396131,VA0358,"W Blidö Tee","London Fog",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396148,VA0358,"W Blidö Tee","London Fog",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396155,VA0358,"W Blidö Tee","London Fog",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396162,VA0358,"W Blidö Tee","London Fog",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396179,VA0358,"W Blidö Tee","London Fog",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396186,VA0358,"W Blidö Tee","Seashell Pink",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396193,VA0358,"W Blidö Tee","Seashell Pink",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396209,VA0358,"W Blidö Tee","Seashell Pink",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396216,VA0358,"W Blidö Tee","Seashell Pink",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396223,VA0358,"W Blidö Tee","Seashell Pink",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396230,VA0358,"W Blidö Tee","Seashell Pink",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396384,VA0358,"W Blidö Tee","Slate Green",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396391,VA0358,"W Blidö Tee","Slate Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396407,VA0358,"W Blidö Tee","Slate Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396414,VA0358,"W Blidö Tee","Slate Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396421,VA0358,"W Blidö Tee","Slate Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396438,VA0358,"W Blidö Tee","Slate Green",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396247,VA0358,"W Blidö Tee","White",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396254,VA0358,"W Blidö Tee","White",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396261,VA0358,"W Blidö Tee","White",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396278,VA0358,"W Blidö Tee","White",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396285,VA0358,"W Blidö Tee","White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396292,VA0358,"W Blidö Tee","White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395936,VA0356,"W Haväng Summer Shorts","Blue Stripe",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395943,VA0356,"W Haväng Summer Shorts","Blue Stripe",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395950,VA0356,"W Haväng Summer Shorts","Blue Stripe",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395967,VA0356,"W Haväng Summer Shorts","Blue Stripe",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395974,VA0356,"W Haväng Summer Shorts","Blue Stripe",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395981,VA0356,"W Haväng Summer Shorts","Blue Stripe",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396001,VA0356,"W Haväng Summer Shorts","Green Rock and White",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396018,VA0356,"W Haväng Summer Shorts","Green Rock and White",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396025,VA0356,"W Haväng Summer Shorts","Green Rock and White",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396032,VA0356,"W Haväng Summer Shorts","Green Rock and White",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396049,VA0356,"W Haväng Summer Shorts","Green Rock and White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119396056,VA0356,"W Haväng Summer Shorts","Green Rock and White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395875,VA0356,"W Haväng Summer Shorts","Oat and White",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395882,VA0356,"W Haväng Summer Shorts","Oat and White",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395899,VA0356,"W Haväng Summer Shorts","Oat and White",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395905,VA0356,"W Haväng Summer Shorts","Oat and White",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395912,VA0356,"W Haväng Summer Shorts","Oat and White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395929,VA0356,"W Haväng Summer Shorts","Oat and White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398470,VA0342,"W Hållö Insulation Jacket","Mountain Red",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398487,VA0342,"W Hållö Insulation Jacket","Mountain Red",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398494,VA0342,"W Hållö Insulation Jacket","Mountain Red",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398500,VA0342,"W Hållö Insulation Jacket","Mountain Red",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398517,VA0342,"W Hållö Insulation Jacket","Mountain Red",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398524,VA0342,"W Hållö Insulation Jacket","Mountain Red",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398418,VA0342,"W Hållö Insulation Jacket","Silver Grey",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398425,VA0342,"W Hållö Insulation Jacket","Silver Grey",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398432,VA0342,"W Hållö Insulation Jacket","Silver Grey",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398449,VA0342,"W Hållö Insulation Jacket","Silver Grey",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398456,VA0342,"W Hållö Insulation Jacket","Silver Grey",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398463,VA0342,"W Hållö Insulation Jacket","Silver Grey",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398715,VA0366,"W Koster Jacket","Natural Sand",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398722,VA0366,"W Koster Jacket","Natural Sand",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398739,VA0366,"W Koster Jacket","Natural Sand",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398746,VA0366,"W Koster Jacket","Natural Sand",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398753,VA0366,"W Koster Jacket","Natural Sand",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119398760,VA0366,"W Koster Jacket","Natural Sand",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000191,VA0346,"W Mora Hybrid Pant 2.0","Carbon Black",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
